x,y,cp
0.4467988610267639,-0.047069016844034195,-0.07607909291982651
0.4616678059101105,-0.04629118740558624,-0.07292065769433975
0.4765479266643524,-0.04541304334998131,-0.06876885145902634
0.4914393126964569,-0.044437557458877563,-0.06362572312355042
0.5063467025756836,-0.04336776211857796,-0.05746235325932503
0.5212722420692444,-0.042208313941955566,-0.050539564341306686
0.53621506690979,-0.04096357524394989,-0.04290943965315819
0.5511805415153503,-0.03963787481188774,-0.03471044823527336
0.5661695003509521,-0.038237132132053375,-0.02642366662621498
0.5811836123466492,-0.03676646575331688,-0.01877088099718094
0.5962315797805786,-0.03523210808634758,-0.012572679668664932
0.6113102436065674,-0.033642418682575226,0.020021570846438408
0.6264185905456543,-0.032003503292798996,0.029380153864622116
0.6415631771087646,-0.030322154983878136,0.03818782791495323
0.6567453145980835,-0.028606640174984932,0.04789910838007927
0.6719617247581482,-0.02686542458832264,0.05831550806760788
0.6872101426124573,-0.02510605752468109,0.06916861981153488
0.7024825811386108,-0.0233369842171669,0.08010866492986679
0.7177559733390808,-0.021567681804299355,0.09104150533676147
0.7330077886581421,-0.01980755105614662,0.10188905149698257
0.7482361197471619,-0.018063867464661598,0.11237168312072754
0.7634419202804565,-0.0163411907851696,0.1227819100022316
0.7786247134208679,-0.014645188115537167,0.1329437494277954
0.7937874794006348,-0.012979683466255665,0.1431397795677185
0.8089239597320557,-0.011350775137543678,0.1532948911190033
0.8240384459495544,-0.009763107635080814,0.16352976858615875
0.8391178250312805,-0.008223338983952999,0.17412805557250977
0.8541561365127563,-0.006740377750247717,0.18494871258735657
0.8691349029541016,-0.005324940197169781,0.19631654024124146
0.8840329051017761,-0.0039931125938892365,0.20797860622406006
0.8988243937492371,-0.002764440141618252,0.21978823840618134
0.913475513458252,-0.0016628025332465768,0.23155786097049713
0.9279305934906006,-0.0007192104239948094,0.24288319051265717
0.9421240091323853,2.772791231109295e-05,0.2524471879005432
0.9559361934661865,0.0005391396698541939,0.25954195857048035
0.9691561460494995,0.0007742746965959668,0.26146021485328674
0.981407880783081,0.0007174122729338706,0.2549555003643036
0.992170512676239,0.00039918438415043056,0.23378585278987885
1.0,-1.8000000636675395e-05,0.19846367835998535
