x,y,cp
0.039299435913562775,0.032490625977516174,-1.0204267501831055
0.033739276230335236,0.030715424567461014,-1.0514326095581055
0.028834085911512375,0.028968149796128273,-1.0900461673736572
0.024493273347616196,0.027244381606578827,-1.140680193901062
0.020641585811972618,0.025511927902698517,-1.1759616136550903
0.017208021134138107,0.02374834194779396,-1.1911901235580444
0.014146176166832447,0.021941369399428368,-1.1779909133911133
0.011422143317759037,0.020086271688342094,-1.1322662830352783
0.009006340987980366,0.01818249374628067,-1.0688387155532837
0.006890330463647842,0.016224941238760948,-0.9793827533721924
0.005079316906630993,0.014199277386069298,-0.8209165930747986
0.0035688066855072975,0.012094590812921524,-0.5792195796966553
0.002345581538975239,0.009929586201906204,-0.3042210340499878
0.0013996184570714831,0.007736912462860346,-0.023308174684643745
0.0007139656809158623,0.005550750531256199,0.2378336638212204
0.00026553479256108403,0.0033882055431604385,0.46556875109672546
3.6227258533472195e-05,0.0012486584018915892,0.6566017866134644
1.805784268071875e-05,-0.0008809412829577923,0.8096293210983276
0.00021119462326169014,-0.0030211571138352156,0.9212601184844971
0.0006229610298760235,-0.0051869279704988,0.9884034991264343
0.0012712775496765971,-0.007380983326584101,1.010192632675171
0.0021800275426357985,-0.009588463231921196,0.986684262752533
0.003368074307218194,-0.011774266138672829,0.9221547842025757
0.0048447176814079285,-0.013902481645345688,0.8268442749977112
0.006622680928558111,-0.015950150787830353,0.7196655869483948
0.00870820228010416,-0.017926082015037537,0.6156175136566162
0.011096891947090626,-0.01984594203531742,0.5166270136833191
0.013792871497571468,-0.021716132760047913,0.42253774404525757
0.016824278980493546,-0.023536335676908493,0.3405601382255554
0.02022482454776764,-0.02531002275645733,0.2732533812522888
0.02404002472758293,-0.02704910933971405,0.22008271515369415
0.02833954431116581,-0.02877921052277088,0.17997343838214874
0.03319069370627403,-0.030536195263266563,0.13469909131526947
0.03867030888795853,-0.03230681270360947,0.08501594513654709
0.044937968254089355,-0.03404483199119568,0.07095258682966232
0.05221812427043915,-0.035831186920404434,0.0650329515337944
0.06061100959777832,-0.03773060813546181,0.030825968831777573
0.07030367106199265,-0.039657317101955414,0.01913379319012165
0.08145181834697723,-0.04164324328303337,-0.0005383468815125525
0.0941508486866951,-0.043632835149765015,-0.004278495907783508
0.10822950303554535,-0.04565960168838501,-0.02417828142642975
0.12332390248775482,-0.047610118985176086,-0.04202128201723099
0.1390412449836731,-0.04939855635166168,-0.05792202055454254
0.15501095354557037,-0.05095493048429489,-0.05560369789600372
0.17104299366474152,-0.0523875392973423,-0.06602007150650024
0.18713398277759552,-0.05367785319685936,-0.07434919476509094
0.20340101420879364,-0.054839927703142166,-0.08020802587270737
0.21994750201702118,-0.05589717999100685,-0.09758700430393219
0.23686881363391876,-0.05674004182219505,-0.08268333226442337
0.2536850571632385,-0.057554133236408234,-0.09866943210363388
0.27039286494255066,-0.058213792741298676,-0.10489380359649658
0.28728237748146057,-0.05871487408876419,-0.09591977298259735
0.30410659313201904,-0.0591886080801487,-0.11070296168327332
0.32086580991744995,-0.05951271578669548,-0.11581267416477203
0.337870717048645,-0.05967583507299423,-0.10587571561336517
0.3548898696899414,-0.059808459132909775,-0.11785105615854263
0.3718670904636383,-0.05980376899242401,-0.1167018786072731
0.38839027285575867,-0.05971693620085716,-0.12400327622890472
0.404585599899292,-0.059514958411455154,-0.12886151671409607
0.4206400215625763,-0.05918360874056816,-0.1324770748615265
0.4366755187511444,-0.058706920593976974,-0.1326630711555481
0.45279189944267273,-0.05808941647410393,-0.1299160122871399
0.46902763843536377,-0.05735453590750694,-0.13961194455623627
0.4853484034538269,-0.056384287774562836,-0.12803664803504944
0.5015919804573059,-0.05527966842055321,-0.13449549674987793
0.5176146626472473,-0.05391562730073929,-0.11571189016103745
0.5332950949668884,-0.05247629061341286,-0.08674609661102295
0.5486479997634888,-0.050945378839969635,-0.09413262456655502
0.564075767993927,-0.04911120980978012,-0.0580034963786602
0.5801445245742798,-0.04708026722073555,-0.048646219074726105
0.5969371795654297,-0.04472620412707329,-0.0041797165758907795
0.6140238046646118,-0.04231142997741699,-0.0031789815984666348
0.631231427192688,-0.03960147872567177,0.045120496302843094
0.6486062407493591,-0.03682851791381836,0.06193752959370613
0.6659961342811584,-0.03387948125600815,0.10479103773832321
0.6835488677024841,-0.030902568250894547,0.12560592591762543
0.7009754180908203,-0.027823349460959435,0.16195985674858093
