alpha,cl,cd,cm,cp_min,converged,diverged,rms_bl,note
21.75,1.5768431425094604,0.11691351234912872,-0.006707222666591406,-12.452836990356445,True,False,2.131719156750478e-05,
22.0,1.5621322393417358,0.12246234714984894,-0.009345128200948238,-12.44575023651123,True,False,1.30373364299885e-05,
22.25,1.5495011806488037,0.12769660353660583,-0.011912642978131771,-12.456588745117188,True,False,3.477501741144806e-05,
22.5,1.533111572265625,0.13366743922233582,-0.015045699663460255,-12.416199684143066,True,False,9.125895303441212e-06,
22.75,1.5174356698989868,0.1396442949771881,-0.018351413309574127,-12.374836921691895,True,False,4.174926652922295e-05,
23.0,1.5054694414138794,0.1450454443693161,-0.021445732563734055,-12.370443344116211,True,False,1.5191196325758938e-05,
23.25,1.4938631057739258,0.1504531055688858,-0.024668652564287186,-12.362918853759766,True,False,1.5991090549505316e-05,
23.5,1.479121446609497,0.1565355658531189,-0.02847432903945446,-12.30571174621582,True,False,1.630474071134813e-05,
23.75,1.466068983078003,0.1624339520931244,-0.03232055902481079,-12.259442329406738,True,False,6.108135858085006e-05,
24.0,1.458225131034851,0.16748476028442383,-0.03572951257228851,-12.273530960083008,True,False,3.275107519584708e-05,
24.25,1.4440995454788208,0.1736808568239212,-0.040011703968048096,-12.193683624267578,True,False,1.0179261153098196e-05,
24.5,1.4312819242477417,0.17976078391075134,-0.04434257745742798,-12.119597434997559,True,False,4.1104332922259346e-05,
24.75,1.4243990182876587,0.18482418358325958,-0.04806962609291077,-12.120558738708496,True,False,8.779486051935237e-06,
25.0,1.4106873273849487,0.19132646918296814,-0.052924759685993195,-12.008386611938477,True,False,1.8258127965964377e-05,
