mach,cp_min_corrected,cp_crit
0.6450000000000002,-1.9917205987210322,-1.0342782899628784
0.6500000000000004,-2.014068085474163,-1.0085259417860777
0.6550000000000002,-2.0372327433260558,-0.9833315969380891
0.6600000000000004,-2.0612592582408493,-0.9586781320481333
0.6650000000000003,-2.086195715189077,-0.9345490638044665
0.6700000000000004,-2.112093929326275,-0.910928520391843
0.6750000000000003,-2.1390098168110385,-0.8878012144044614
0.6800000000000004,-2.1670038109214222,-0.8651524171478914
0.6850000000000003,-2.196141330072052,-0.8429679342492219
0.6900000000000004,-2.2264933054588827,-0.8212340824998112
0.6950000000000003,-2.258136777403177,-0.7999376678600068
0.7000000000000004,-2.291155571080414,-0.7790659645596293
0.7050000000000003,-2.3256410642644845,-0.7586066952323128
0.7100000000000004,-2.361693062069949,-0.738548012025624
0.7150000000000003,-2.399420796532374,-0.7188784786326041
0.7200000000000004,-2.4389440723525064,-0.6995870531936796
0.7250000000000003,-2.4803945844013926,-0.680663072021125
0.7300000000000004,-2.523917437842821,-0.6620962341011334
0.7350000000000003,-2.56967290823682,-0.6438765863313414
0.7400000000000004,-2.6178384870820297,-0.6259945094541784
0.7450000000000003,-2.6686112683770298,-0.6084407046488072
0.7500000000000004,-2.722210744512635,-0.5912061807466522
0.7550000000000003,-2.7788820959181986,-0.574282242037586
0.7600000000000005,-2.8389000794024373,-0.5576604766357919
0.7650000000000003,-2.902573646434159,-0.5413327453761247
0.7700000000000005,-2.9702514565740312,-0.5252911712135181
0.7750000000000004,-3.0423284954569536,-0.5095281290995474
0.7800000000000005,-3.119254064673969,-0.494036236311752
0.7850000000000004,-3.201541487545044,-0.4788083432127431
0.7900000000000005,-3.289779977060809,-0.46383752441737386
0.7950000000000004,-3.3846492501045367,-0.4491170703475346
0.8000000000000005,-3.4869376597255917,-0.43464047915522863
0.8050000000000004,-3.5975648755748,-0.4204014489957073
0.8100000000000005,-3.717610502505471,-0.40639387063341126
0.8150000000000004,-3.848350535177406,-0.39261182036444847
0.8200000000000005,-3.991304273087793,-0.37904955324021045
0.8250000000000004,-4.148295375761987,-0.36570149657757006
0.8300000000000005,-4.321532295875254,-0.35256224374188827
0.8350000000000004,-4.513715669832453,-0.3396265481898142
0.8400000000000005,-4.728183834790161,-0.32688931775951346
0.8450000000000004,-4.969113263428473,-0.3143456091966995
0.8500000000000005,-5.241799728151363,-0.30199062290533685
0.8550000000000004,-5.553060871090759,-0.28981969791259915
0.8600000000000005,-5.911826099101309,-0.2778283070381045
0.8650000000000004,-6.330024071906642,-0.26601205225802227
0.8700000000000006,-6.823959050611267,-0.25436666025512467
0.8750000000000004,-7.416522078977331,-0.24288797814629495
0.8800000000000006,-8.140894286349262,-0.231571969379457
0.8850000000000005,-9.047066012289417,-0.22041470979228361
0.8900000000000006,-10.214032306900272,-0.20941238382544233
0.8950000000000005,-11.77441039372813,-0.19856128088348704
0.9000000000000006,-13.969259527350165,-0.1878577918368394
0.9050000000000005,-17.287446549955884,-0.17729840565866956
0.9100000000000006,-22.89431222901627,-0.16687970619073386
0.9150000000000005,-34.42091058379965,-0.15659836903256044
0.9200000000000006,-71.81047726425071,-0.1464511585486391
0.9250000000000005,-3193.879354318056,-0.13643492498851678
0.9300000000000006,-413.89908837324634,-0.12654660171496002
0.9350000000000005,-1220.864940946147,-0.11678320253557
0.9400000000000006,-299.11063118289036,-0.10714181913346774
0.9450000000000005,-144.94426424159192,-0.09761961859286207
0.9500000000000006,-96.34533107690334,-0.08821384101550449
