mach,cp_min_corrected,cp_crit
0.6350000000000002,-1.869937117170838,-1.087528872531921
0.6400000000000003,-1.889517852029872,-1.060606435028887
0.6450000000000002,-1.9097822078428388,-1.0342782899628784
0.6500000000000004,-1.9307656403879698,-1.0085259417860777
0.6550000000000002,-1.952506167678755,-0.9833315969380891
0.6600000000000004,-1.975044606956585,-0.9586781320481333
0.6650000000000003,-1.9984248385960253,-0.9345490638044665
0.6700000000000004,-2.0226941005648977,-0.910928520391843
0.6750000000000003,-2.0479033176564765,-0.8878012144044614
0.6800000000000004,-2.0741074703906768,-0.8651524171478914
0.6850000000000003,-2.101366009286373,-0.8429679342492219
0.6900000000000004,-2.12974332116462,-0.8212340824998112
0.6950000000000003,-2.1593092552849464,-0.7999376678600068
0.7000000000000004,-2.1901397184849447,-0.7790659645596293
0.7050000000000003,-2.222317350137353,-0.7586066952323128
0.7100000000000004,-2.2559322897223484,-0.738548012025624
0.7150000000000003,-2.2910830522153156,-0.7188784786326041
0.7200000000000004,-2.327877529412999,-0.6995870531936796
0.7250000000000003,-2.366434138891595,-0.680663072021125
0.7300000000000004,-2.406883146673049,-0.6620962341011334
0.7350000000000003,-2.4493681950808646,-0.6438765863313414
0.7400000000000004,-2.494048073966597,-0.6259945094541784
0.7450000000000003,-2.5410987818366406,-0.6084407046488072
0.7500000000000004,-2.5907159338699355,-0.5912061807466522
0.7550000000000003,-2.6431175870017167,-0.574282242037586
0.7600000000000005,-2.6985475689684066,-0.5576604766357919
0.7650000000000003,-2.7572794195496324,-0.5413327453761247
0.7700000000000005,-2.81962107967024,-0.5252911712135181
0.7750000000000004,-2.885920499529176,-0.5095281290995474
0.7800000000000005,-2.956572383237193,-0.494036236311752
0.7850000000000004,-3.032026348357078,-0.4788083432127431
0.7900000000000005,-3.1127968595477413,-0.46383752441737386
0.7950000000000004,-3.1994754037095547,-0.4491170703475346
0.8000000000000005,-3.2927455203340523,-0.43464047915522863
0.8050000000000004,-3.3934015006996496,-0.4204014489957073
0.8100000000000005,-3.5023718459037188,-0.40639387063341126
0.8150000000000004,-3.620748960368175,-0.39261182036444847
0.8200000000000005,-3.7498271055922396,-0.37904955324021045
0.8250000000000004,-3.8911514271492136,-0.36570149657757006
0.8300000000000005,-4.046582019067876,-0.35256224374188827
0.8350000000000004,-4.218378699494,-0.3396265481898142
0.8400000000000005,-4.409314758278062,-0.32688931775951346
0.8450000000000004,-4.622831930946616,-0.3143456091966995
0.8500000000000005,-4.863255159552803,-0.30199062290533685
0.8550000000000004,-5.13609590890653,-0.28981969791259915
0.8600000000000005,-5.448489797502607,-0.2778283070381045
0.8650000000000004,-5.8098434831221,-0.26601205225802227
0.8700000000000006,-6.232817672715117,-0.25436666025512467
0.8750000000000004,-6.734869379445019,-0.24288797814629495
0.8800000000000006,-7.34076356680046,-0.231571969379457
0.8850000000000005,-8.086848328598796,-0.22041470979228361
0.8900000000000006,-9.028729871197587,-0.20941238382544233
0.8950000000000005,-10.25598381287877,-0.19856128088348704
0.9000000000000006,-11.922786604819823,-0.1878577918368394
0.9050000000000005,-14.318990692425833,-0.17729840565866956
0.9100000000000006,-18.061522133164015,-0.16687970619073386
0.9150000000000005,-24.737152061108564,-0.15659836903256044
0.9200000000000006,-40.042781957890945,-0.1464511585486391
0.9250000000000005,-111.54956303244333,-0.13643492498851678
0.9300000000000006,-166.44116705669816,-0.12654660171496002
0.9350000000000005,-373.8387957378081,-0.11678320253557
0.9400000000000006,-202.7540372198582,-0.10714181913346774
0.9450000000000005,-63.54078380562884,-0.09761961859286207
0.9500000000000006,-121.38038504226373,-0.08821384101550449
