alpha,cl,cd,cm,cp_min,converged,diverged,rms_bl,note
6.75,0.9683234095573425,0.007580308709293604,-0.05506550148129463,-3.579561471939087,True,False,3.114050457497797e-07,
7.0,0.994912326335907,0.0077480655163526535,-0.05464348942041397,-3.846498966217041,True,False,1.4922130731065408e-06,
7.25,1.0213878154754639,0.007905913516879082,-0.05418743938207626,-4.121362209320068,True,False,1.1149686685030247e-07,
7.5,1.0473729372024536,0.008074046112596989,-0.05361471697688103,-4.401424407958984,True,False,3.097308217547834e-05,
7.75,1.072204351425171,0.008254904299974442,-0.05277734994888306,-4.683383464813232,True,False,3.513503770591342e-06,
8.0,1.0961108207702637,0.00841569434851408,-0.05169418081641197,-4.968446731567383,True,False,2.4917937935242662e-06,
8.25,1.123856544494629,0.008662544190883636,-0.05153742432594299,-5.281211853027344,True,False,5.81059339310741e-07,
8.5,1.1550015211105347,0.008899964392185211,-0.05215892568230629,-5.622578144073486,True,False,6.42067170701921e-05,
8.75,1.1807597875595093,0.009164545685052872,-0.05156981199979782,-5.941250801086426,True,False,7.082150114001706e-05,
9.0,1.206640362739563,0.009398642927408218,-0.05099206417798996,-6.269997596740723,True,False,1.0334063205164057e-07,
9.25,1.2318933010101318,0.009683174081146717,-0.050296515226364136,-6.601690292358398,True,False,1.5652511137886904e-05,
9.5,1.257599115371704,0.00992744043469429,-0.04968027397990227,-6.945469856262207,True,False,1.9171911844750866e-05,
9.75,1.2826523780822754,0.010220825672149658,-0.04894544556736946,-7.292685508728027,True,False,1.3582005522039253e-05,
10.0,1.3076475858688354,0.01051410473883152,-0.048193685710430145,-7.646376609802246,True,False,9.204302386933705e-08,
10.25,1.3326983451843262,0.010795257985591888,-0.0474514439702034,-8.010282516479492,True,False,2.536918827900081e-06,
10.5,1.3570330142974854,0.011127670295536518,-0.04658004641532898,-8.375997543334961,True,False,1.3656194823852275e-05,
10.75,1.3812975883483887,0.011457517743110657,-0.04568808153271675,-8.745573043823242,True,False,1.6728401533327997e-05,
11.0,1.4057937860488892,0.01175624504685402,-0.04483765363693237,-9.129956245422363,True,False,8.745805502030635e-08,
11.25,1.4298605918884277,0.012078228406608105,-0.04390938580036163,-9.518587112426758,True,False,8.451699500255927e-07,
11.5,1.4534275531768799,0.012427256442606449,-0.04289265722036362,-9.910706520080566,True,False,1.4603103863919387e-06,
11.75,1.4764593839645386,0.012804157100617886,-0.041781939566135406,-10.304703712463379,True,False,1.0167017535422929e-05,
12.0,1.4990348815917969,0.013200501911342144,-0.04058850184082985,-10.696650505065918,True,False,5.702151247533038e-05,
12.25,1.5210703611373901,0.013620090670883656,-0.03929806500673294,-11.080891609191895,True,False,3.8896706655577873e-07,
12.5,1.5427197217941284,0.014025872573256493,-0.03793511912226677,-11.475912094116211,True,False,1.621854949007684e-06,
12.75,1.563336730003357,0.014401453547179699,-0.03636226803064346,-11.885159492492676,True,False,3.5571301282288914e-07,
13.0,1.5826796293258667,0.01479477807879448,-0.03454986959695816,-12.290050506591797,True,False,1.7784415831556544e-05,
