alpha,cl,cd,cm,cp_min,converged,diverged,rms_bl,note
19.25,1.8207576274871826,0.0450095497071743,0.014616684056818485,-21.389183044433594,True,False,6.481642776634544e-05,
19.5,1.814201831817627,0.04842495918273926,0.014935639686882496,-21.56745147705078,True,False,2.026586480496917e-05,
19.75,1.8053220510482788,0.05230221524834633,0.014791169203817844,-21.706811904907227,True,False,8.186197192117106e-06,
20.0,1.7935634851455688,0.05669455602765083,0.014149883762001991,-21.806127548217773,True,False,7.816983998054639e-05,
20.25,1.778585433959961,0.061750393360853195,0.01287407148629427,-21.851970672607422,True,False,3.533814015099779e-05,
20.5,1.7602347135543823,0.0675419420003891,0.010883917100727558,-21.8314208984375,True,False,3.602750803111121e-05,
20.75,1.7368777990341187,0.07427340000867844,0.008074563927948475,-21.71417808532715,True,False,2.55800478043966e-05,
21.0,1.7078248262405396,0.08216816186904907,0.004300643224269152,-21.481515884399414,True,False,3.997058956883848e-05,
21.25,1.670989751815796,0.0915398821234703,-0.0006016240222379565,-21.090003967285156,True,False,8.586799231125042e-05,
21.5,1.6208581924438477,0.10334745049476624,-0.007200218737125397,-20.428295135498047,True,False,2.8436650609364733e-05,
21.75,1.53911554813385,0.12103775143623352,-0.01774674840271473,-19.115415573120117,True,False,1.437017181160627e-05,
22.0,1.228833794593811,0.18694734573364258,-0.06313419342041016,-12.723491668701172,True,False,4.9943413614528254e-05,
22.25,1.179389238357544,0.20413705706596375,-0.07561047375202179,-11.4176025390625,True,False,3.5287619539303705e-05,
22.5,1.1711575984954834,0.2111552655696869,-0.08075279742479324,-11.146017074584961,True,False,2.8662065233220346e-05,
22.75,1.1563901901245117,0.2201697677373886,-0.08731065690517426,-10.636541366577148,True,False,4.3593638110905886e-05,
23.0,,,,,False,False,0.015941957011818886,did not converge within the iteration budget (final RMS residual 0.0159)
23.25,1.1451423168182373,0.23364758491516113,-0.09722066670656204,-10.063340187072754,True,False,3.947012373828329e-05,
23.5,,,,,False,False,0.015589583665132523,did not converge within the iteration budget (final RMS residual 0.0156)
23.75,1.1409517526626587,0.24556544423103333,-0.10605259984731674,-9.628536224365234,True,False,1.2635251550818793e-05,
24.0,1.143027663230896,0.2502276301383972,-0.10961289703845978,-9.56246566772461,True,False,8.742484351387247e-05,
24.25,1.1410000324249268,0.2564867436885834,-0.11421609669923782,-9.296149253845215,True,False,1.4638124412158504e-05,
24.5,1.1448248624801636,0.260576993227005,-0.11744696646928787,-9.277099609375,True,False,1.8409084077575244e-05,
24.75,1.1485145092010498,0.26475101709365845,-0.12073846906423569,-9.242940902709961,True,False,3.971470141550526e-05,
25.0,1.148267388343811,0.27064111828804016,-0.12508265674114227,-8.988286972045898,True,False,4.279644144844497e-06,
